ID,City,Location,Area,Bedrooms,Bathrooms,Floor,YearBuilt,Seller,View,Payment,Finishing,Furnished,Parking,Security,SchoolDist,Color,Price
EG-14100,Cairo,Maadi,145.0,3.0,3.0,3.0,2028,Broker,Pool,Installments,Unfinished,Furnished,Yes,Yes,14.54,Brown,4495000.0
EG-14101,Cairo,Maadi,106.0,2.0,1.0,1.0,2028,Broker,Lake,Installments,Finished,Unfurnished,Yes,Yes,13.79,Beige,5844000.0
EG-14102,Cairo,Shubra,185.0,3.0,2.0,7.0,2008,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,5.77,Grey,2990000.0
EG-14103,Cairo,Ain Shams,170.0,3.0,3.0,2.0,2028,Broker,Other,Installments,Unfinished,Unfurnished,No,Yes,7.78,Off-White,3055000.0
EG-14104,Cairo,Maadi,115.0,1.0,1.0,5.0,2025,Broker,Garden,Installments,Unfinished,Furnished,No,Yes,7.05,Beige,4790000.0
EG-14105,Cairo,Al-Haram,170.0,3.0,3.0,1.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,13.24,Brown,3475000.0
EG-14106,Cairo,Heliopolis,130.0,3.0,2.0,1.0,2022,Broker,Garden,Installments,Finished,Unfurnished,Yes,No,10.36,Brown,5100000.0
EG-14107,Cairo,Maadi,230.0,3.0,3.0,3.0,2026,Broker,Street,Installments,Unfinished,Furnished,No,No,4.24,Grey,4000000.0
EG-14108,Cairo,New Cairo,150.0,3.0,3.0,0.0,2025,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,6.76,Brown,7000000.0
EG-14109,Cairo,Heliopolis,245.0,3.0,2.0,1.0,2021,Broker,Pool,Cash,Unfinished,Unfurnished,Yes,No,6.49,Off-White,6000000.0
EG-14110,Cairo,Nasr City,160.0,3.0,2.0,2.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,14.39,White,3900000.0
EG-14111,Cairo,Ain Shams,213.0,3.0,3.0,4.0,2019,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,2.71,Brown,3900000.0
EG-14112,Cairo,Al-Haram,192.0,3.0,3.0,2.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,No,1.43,Grey,3900000.0
EG-14113,Cairo,Maadi,145.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,13.22,White,4000000.0
EG-14114,Cairo,6th of October,162.0,3.0,3.0,3.0,2028,Broker,Street,Installments,Unfinished,Furnished,No,No,13.46,Off-White,4493000.0
EG-14115,Cairo,Nasr City,220.0,3.0,3.0,2.0,2026,Broker,Street,Installments,Unfinished,Furnished,No,Yes,13.09,Off-White,4500000.0
EG-14116,Cairo,Maadi,185.0,3.0,2.0,1.0,2021,Broker,Lake,Cash,Unfinished,Unfurnished,Yes,No,7.71,Off-White,5000000.0
EG-14117,Cairo,Heliopolis,,3.0,3.0,2.0,2025,Broker,Pool,Installments,Unfinished,Furnished,Yes,Yes,9.93,Grey,4100000.0
EG-14118,Cairo,Al-Haram,207.0,3.0,,2.0,2025,Broker,Other,Installments,Unfinished,Unfurnished,Yes,No,8.49,White,4962000.0
EG-14119,Cairo,6th of October,128.0,3.0,2.0,3.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,1.13,Off-White,5760000.0
EG-14120,Cairo,Ain Shams,120.0,2.0,2.0,7.0,1995,Broker,Street,Cash,Finished,Furnished,No,Yes,8.98,Brown,2900000.0
EG-14121,Cairo,Al-Haram,230.0,3.0,3.0,3.0,2026,Broker,Street,Installments,Unfinished,Furnished,Yes,No,0.3,White,4000000.0
EG-14122,Cairo,Heliopolis,245.0,3.0,2.0,1.0,2021,Broker,Pool,Cash,Unfinished,Unfurnished,Yes,No,4.94,Off-White,6000000.0
EG-14123,Cairo,New Cairo,205.0,3.0,3.0,2.0,2015,Broker,Garden,Cash,Finished,Furnished,Yes,No,13.99,White,20000000.0
EG-14124,Cairo,Shubra,160.0,3.0,2.0,2.0,2025,Broker,Other,Cash,Finished,Unfurnished,No,Yes,4.63,Brown,3666000.0
EG-14125,Cairo,6th of October,213.0,3.0,3.0,4.0,2019,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,14.1,Beige,3900000.0
EG-14126,Cairo,Shubra,192.0,3.0,3.0,2.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,3.83,Off-White,3900000.0
EG-14127,Cairo,6th of October,162.0,3.0,3.0,3.0,2028,Broker,Street,Installments,Unfinished,Furnished,No,Yes,4.79,Brown,4493000.0
EG-14128,Cairo,Heliopolis,156.0,3.0,3.0,0.0,2025,Broker,Pool,Installments,Unfinished,Furnished,Yes,No,9.46,Grey,6353000.0
EG-14129,Cairo,Al-Haram,220.0,3.0,3.0,2.0,2026,Broker,Street,Installments,Unfinished,Furnished,No,No,11.45,Off-White,4500000.0
EG-14130,Cairo,6th of October,185.0,3.0,2.0,1.0,2021,Broker,Street,Cash,Unfinished,Furnished,No,No,7.57,Beige,5000000.0
EG-14131,Cairo,Ain Shams,100.0,2.0,1.0,16.0,1988,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,13.24,Brown,3700000.0
EG-14132,Cairo,Shubra,90.0,2.0,2.0,1.0,2017,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,0.7,Brown,2250000.0
EG-14133,Cairo,Ain Shams,168.0,,3.0,3.0,2025,Broker,Street,Cash,Unfinished,Furnished,Yes,No,13.84,White,3528000.0
EG-14134,Cairo,Maadi,,3.0,2.0,,2028,Broker,Street,Installments,Unfinished,Furnished,No,No,3.02,Off-White,5760000.0
EG-14135,Cairo,Nasr City,175.0,3.0,3.0,1.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,No,No,13.28,Beige,4350000.0
EG-14136,Cairo,Al-Haram,180.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,No,6.07,Grey,4300000.0
EG-14137,Cairo,6th of October,175.0,3.0,2.0,5.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,Yes,No,12.51,White,3760000.0
EG-14138,Cairo,Heliopolis,116.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Furnished,No,Yes,10.11,Off-White,6300000.0
EG-14139,Cairo,6th of October,140.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,No,2.72,Beige,3200000.0
EG-14140,Cairo,Maadi,125.0,3.0,3.0,2.0,2027,Broker,Garden,Cash,Finished,Unfurnished,No,Yes,13.78,White,8000000.0
EG-14141,Cairo,Maadi,129.0,2.0,2.0,5.0,2028,Broker,Garden,Installments,Finished,Furnished,No,No,3.76,Beige,9496000.0
EG-14142,Cairo,New Cairo,190.0,3.0,2.0,5.0,2029,Broker,Pool,Installments,Finished,Unfurnished,Yes,No,3.74,Beige,13665000.0
EG-14143,Cairo,Nasr City,123.0,3.0,3.0,2.0,2027,Broker,Other,Installments,Unfinished,Unfurnished,No,Yes,12.23,White,3006000.0
EG-14144,Cairo,6th of October,180.0,3.0,,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,1.68,White,4300000.0
EG-14145,Cairo,6th of October,175.0,3.0,2.0,5.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,Yes,Yes,3.41,Off-White,3760000.0
EG-14146,Cairo,Maadi,125.0,3.0,3.0,2.0,2027,Broker,Garden,Cash,Finished,Unfurnished,No,Yes,7.6,White,8000000.0
EG-14147,Cairo,Al-Haram,158.0,,2.0,1.0,2025,Broker,Street,Cash,Unfinished,Furnished,Yes,Yes,12.47,Off-White,4850000.0
EG-14148,Cairo,Al-Haram,180.0,3.0,,7.0,2013,Broker,Street,Cash,Finished,Furnished,Yes,Yes,2.3,Beige,2950000.0
EG-14149,Cairo,6th of October,151.0,3.0,3.0,3.0,2025,Broker,Other,Installments,Unfinished,Unfurnished,Yes,Yes,8.26,White,5135000.0
EG-14150,Cairo,Heliopolis,164.0,3.0,3.0,3.0,2025,Broker,Garden,Installments,Finished,Unfurnished,Yes,Yes,10.7,Off-White,10065000.0
EG-14151,Cairo,Sheikh Zayed,174.0,3.0,2.0,2.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,12.92,Off-White,9500000.0
EG-14152,Cairo,Nasr City,153.0,3.0,3.0,3.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,14.04,Grey,1255000.0
EG-14153,Cairo,Ain Shams,95.0,3.0,,12.0,2019,Broker,Other,Cash,Finished,Unfurnished,Yes,Yes,11.79,Off-White,1598000.0
EG-14154,Cairo,Nasr City,140.0,3.0,1.0,9.0,2015,Broker,Street,Installments,Finished,Unfurnished,No,No,9.83,Off-White,1550000.0
EG-14155,Cairo,Heliopolis,135.0,2.0,2.0,8.0,2020,Broker,Pool,Cash,Finished,Unfurnished,No,No,6.56,Grey,6800000.0
EG-14156,Cairo,New Cairo,245.0,3.0,3.0,3.0,2004,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,1.77,Brown,7500000.0
EG-14157,Cairo,Madinaty,178.0,3.0,3.0,3.0,2019,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,10.68,White,7000000.0
EG-14158,Cairo,Al-Haram,185.0,3.0,2.0,7.0,1999,Broker,Other,Installments,Finished,Unfurnished,Yes,No,14.89,Grey,2914000.0
EG-14159,Cairo,Nasr City,129.0,3.0,2.0,2.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,11.08,Off-White,3676000.0
EG-14160,Cairo,6th of October,250.0,3.0,3.0,6.0,2000,Broker,Street,Cash,Finished,Furnished,Yes,Yes,0.35,Off-White,6250000.0
EG-14161,Cairo,Nasr City,200.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Furnished,Yes,Yes,7.49,White,6200000.0
EG-14162,Cairo,Al-Haram,157.0,3.0,3.0,2.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,9.26,Beige,1275000.0
EG-14163,Cairo,Ain Shams,155.0,3.0,2.0,2.0,2025,Broker,Street,Installments,Unfinished,Furnished,Yes,Yes,10.38,Grey,1680000.0
EG-14164,Cairo,Maadi,167.0,3.0,3.0,4.0,2023,Broker,Lake,Cash,Finished,Furnished,No,No,10.82,Brown,5600000.0
EG-14165,Cairo,Ain Shams,140.0,3.0,2.0,7.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,No,8.42,White,2200000.0
EG-14166,Cairo,Nasr City,140.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Unfinished,Furnished,Yes,No,3.43,White,2200000.0
EG-14167,Cairo,Ain Shams,145.0,3.0,2.0,10.0,2000,Broker,Other,Cash,Finished,Unfurnished,No,No,14.14,Grey,2256000.0
EG-14168,Cairo,Heliopolis,200.0,3.0,2.0,9.0,1999,Broker,Pool,Cash,Finished,Furnished,No,No,10.48,Off-White,4800000.0
EG-14169,Cairo,Heliopolis,145.0,3.0,3.0,0.0,2028,Broker,Garden,Installments,Unfinished,Furnished,No,Yes,3.63,Off-White,4422000.0
EG-14170,Cairo,Shubra,155.0,3.0,3.0,6.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,4.9,Brown,1250000.0
EG-14171,Cairo,Shubra,126.0,2.0,1.0,7.0,2001,Broker,Street,Cash,Finished,Unfurnished,Yes,No,13.84,Grey,2600000.0
EG-14172,Cairo,Nasr City,180.0,3.0,2.0,7.0,2013,Broker,Street,Cash,Finished,Furnished,Yes,Yes,13.32,White,2950000.0
EG-14173,Cairo,Maadi,165.0,3.0,3.0,3.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,No,6.14,Grey,5500000.0
EG-14174,Cairo,Madinaty,250.0,3.0,3.0,6.0,2022,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,0.67,Beige,7500000.0
EG-14175,Cairo,Al-Haram,100.0,3.0,1.0,8.0,2015,Broker,Street,Cash,Finished,Unfurnished,No,Yes,0.82,White,3250000.0
EG-14176,Cairo,Heliopolis,200.0,3.0,3.0,0.0,2016,Broker,Garden,Cash,Finished,Unfurnished,No,No,4.33,Brown,7250000.0
EG-14177,Cairo,Al-Haram,140.0,3.0,1.0,9.0,2013,Broker,Street,Cash,Finished,Furnished,Yes,No,9.47,Brown,1650000.0
EG-14178,Cairo,6th of October,115.0,2.0,1.0,6.0,2015,Broker,Street,Cash,Finished,Unfurnished,Yes,No,8.8,White,3700000.0
EG-14179,Cairo,Sheikh Zayed,164.0,3.0,3.0,3.0,2025,Broker,Garden,Installments,Finished,Unfurnished,No,No,9.54,Off-White,10065000.0
EG-14180,Cairo,Ain Shams,115.0,2.0,1.0,3.0,2000,Broker,Street,Cash,Finished,Furnished,Yes,Yes,10.79,White,2350000.0
EG-14181,Cairo,Maadi,166.0,3.0,1.0,10.0,2028,Broker,Lake,Installments,Finished,Unfurnished,Yes,Yes,0.38,White,10126000.0
EG-14182,Cairo,Maadi,165.0,3.0,2.0,4.0,2000,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,1.67,Beige,9000000.0
EG-14183,Cairo,Sheikh Zayed,300.0,3.0,3.0,13.0,2026,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,5.46,White,9000000.0
EG-14184,Cairo,6th of October,80.0,2.0,1.0,4.0,2022,Broker,Street,Cash,Finished,Furnished,Yes,Yes,2.41,Grey,1550000.0
EG-14185,Cairo,6th of October,90.0,2.0,1.0,2.0,1999,Broker,Street,Cash,Finished,Unfurnished,Yes,No,1.22,Grey,4200000.0
EG-14186,Cairo,Ain Shams,115.0,,1.0,6.0,2015,Broker,Other,Cash,Finished,Unfurnished,Yes,Yes,9.65,Brown,3478000.0
EG-14187,Cairo,Al-Haram,170.0,3.0,2.0,3.0,1989,Broker,Street,Cash,Finished,Unfurnished,No,No,12.25,Off-White,4100000.0
EG-14188,Cairo,New Cairo,140.0,3.0,1.0,1.0,2000,Broker,Pool,Cash,Finished,Unfurnished,Yes,Yes,11.31,Brown,7000000.0
EG-14189,Cairo,Nasr City,160.0,3.0,2.0,2.0,2021,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,12.27,Beige,4500000.0
EG-14190,Cairo,Shubra,86.0,2.0,1.0,1.0,2025,Broker,Other,Cash,Finished,Furnished,No,Yes,10.02,White,3008000.0
EG-14191,Cairo,Shubra,157.0,3.0,3.0,2.0,2027,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,11.06,Brown,3611000.0
EG-14192,Cairo,New Cairo,110.0,2.0,2.0,1.0,2000,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,4.15,White,7500000.0
EG-14193,Cairo,Nasr City,87.0,2.0,1.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,No,14.9,Brown,3150000.0
EG-14194,Cairo,Nasr City,130.0,3.0,1.0,4.0,2020,Cash,Street,Cash,Finished,Furnished,Yes,Yes,2.83,White,3500000.0
EG-14195,Cairo,Nasr City,90.0,3.0,1.0,3.0,2025,Broker,Other,Cash,Finished,Furnished,Yes,No,3.3,Brown,4700000.0
EG-14196,Cairo,Ain Shams,129.0,3.0,1.0,1.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,No,No,4.4,Grey,3676000.0
EG-14197,Cairo,Al-Haram,157.0,3.0,3.0,2.0,2027,Broker,Other,Installments,Unfinished,Furnished,Yes,No,14.63,Beige,3394000.0
EG-14198,Cairo,Heliopolis,,3.0,3.0,2.0,2027,Broker,Pool,Installments,Finished,Unfurnished,No,Yes,14.83,Brown,23000000.0
EG-14199,Cairo,Sheikh Zayed,126.0,3.0,2.0,2.0,2025,Broker,Pool,Installments,Unfinished,Unfurnished,No,No,11.94,Grey,18796000.0
EG-14200,Cairo,Maadi,101.0,2.0,1.0,3.0,2025,Broker,Lake,Installments,Unfinished,Furnished,Yes,Yes,9.47,Off-White,6702000.0
EG-14201,Cairo,Heliopolis,131.0,2.0,2.0,1.0,2029,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,7.85,Brown,6347000.0
EG-14202,Cairo,New Cairo,130.0,2.0,2.0,1.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,14.56,White,10069000.0
EG-14203,Cairo,Sheikh Zayed,126.0,2.0,3.0,2.0,2028,Broker,Garden,Installments,Finished,Unfurnished,Yes,Yes,10.46,Beige,11120000.0
EG-14204,Cairo,Maadi,208.0,3.0,3.0,2.0,2025,Broker,Street,Cash,Unfinished,Furnished,No,No,14.18,Grey,6200000.0
EG-14205,Cairo,Shubra,165.0,3.0,2.0,15.0,2014,Broker,Other,Cash,Finished,Furnished,Yes,Yes,4.82,Grey,1739000.0
EG-14206,Cairo,Al-Haram,81.0,1.0,1.0,4.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,5.07,Beige,5000000.0
EG-14207,Cairo,Madinaty,164.0,3.0,3.0,3.0,2025,Broker,Pool,Installments,Finished,Unfurnished,No,Yes,12.84,Brown,10065000.0
EG-14208,Cairo,Al-Haram,85.0,2.0,1.0,3.0,2026,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,2.33,White,2700000.0
EG-14209,Cairo,Al-Haram,87.0,2.0,1.0,1.0,2025,Broker,Street,Cash,Finished,Furnished,Yes,Yes,14.19,Off-White,3150000.0
EG-14210,Cairo,6th of October,120.0,3.0,1.0,2.0,2001,Broker,Street,Cash,Finished,Furnished,Yes,Yes,7.66,Brown,4300000.0
EG-14211,Cairo,Heliopolis,110.0,2.0,1.0,5.0,2010,Broker,Pool,Cash,Finished,Unfurnished,No,Yes,13.9,Beige,4000000.0
EG-14212,Cairo,Shubra,68.0,1.0,1.0,1.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,5.12,Brown,3332000.0
EG-14213,Cairo,6th of October,122.0,2.0,2.0,1.0,2024,Broker,Street,Cash,Unfinished,Unfurnished,Yes,No,10.77,Brown,3800000.0
EG-14214,Cairo,Maadi,425.0,1.0,1.0,5.0,2025,Broker,Lake,Cash,Unfinished,Unfurnished,Yes,Yes,7.29,Beige,4700000.0
EG-14215,Cairo,Sheikh Zayed,250.0,4.0,3.0,2.0,2011,Broker,Street,Installments,Unfinished,Furnished,No,No,9.44,Beige,8250000.0
EG-14216,Cairo,New Cairo,133.0,2.0,2.0,1.0,2025,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,7.62,Off-White,9218000.0
EG-14217,Cairo,Al-Haram,120.0,2.0,2.0,2.0,1993,Broker,Street,Cash,Finished,Unfurnished,Yes,No,14.51,Beige,2700000.0
EG-14218,Cairo,Al-Haram,101.0,2.0,1.0,3.0,2025,Broker,Street,Installments,Unfinished,Furnished,Yes,Yes,10.41,Beige,6702000.0
EG-14219,Cairo,Ain Shams,130.0,2.0,2.0,2.0,2013,Cash,Street,Cash,Finished,Unfurnished,No,No,3.84,Beige,3000000.0
EG-14220,Cairo,6th of October,115.0,2.0,1.0,3.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,13.65,Grey,3500000.0
EG-14221,Cairo,Heliopolis,225.0,3.0,2.0,14.0,2006,Broker,Pool,Cash,Finished,Furnished,No,Yes,4.48,Beige,7700000.0
EG-14222,Cairo,Al-Haram,140.0,3.0,2.0,3.0,2000,Broker,Other,Cash,Finished,Unfurnished,Yes,Yes,5.64,Beige,2726000.0
EG-14223,Cairo,6th of October,84.0,1.0,1.0,1.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,1.62,Beige,4200000.0
EG-14224,Cairo,Heliopolis,,2.0,2.0,3.0,2025,Broker,Garden,Cash,Finished,Unfurnished,No,No,13.51,Off-White,5300000.0
EG-14225,Cairo,Al-Haram,108.0,2.0,1.0,2.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,No,4.36,Brown,3000000.0
EG-14226,Cairo,Ain Shams,144.0,2.0,2.0,4.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,3.96,Beige,3500000.0
EG-14227,Cairo,Shubra,229.0,3.0,2.0,4.0,2023,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,13.81,Beige,3650000.0
EG-14228,Cairo,Shubra,103.0,2.0,1.0,2.0,2029,Broker,Other,Installments,Unfinished,Unfurnished,No,Yes,12.1,Off-White,3196000.0
EG-14229,Cairo,Ain Shams,180.0,3.0,2.0,0.0,2023,Broker,Street,Cash,Finished,Unfurnished,No,Yes,2.2,Brown,3100000.0
EG-14230,Cairo,Heliopolis,221.0,3.0,3.0,1.0,2028,Developer,Street,Installments,Unfinished,Furnished,No,Yes,11.56,Off-White,6630000.0
EG-14231,Cairo,New Cairo,300.0,4.0,4.0,12.0,2017,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,13.7,White,13500000.0
EG-14232,Cairo,Maadi,,3.0,2.0,10.0,2025,Broker,Street,Cash,Finished,Furnished,No,No,1.27,White,4700000.0
EG-14233,Cairo,Nasr City,90.0,2.0,2.0,3.0,1990,Broker,Street,Cash,Finished,Furnished,Yes,Yes,12.4,White,2300000.0
EG-14234,Cairo,Al-Haram,195.0,3.0,2.0,5.0,2025,Broker,Street,Installments,Unfinished,Furnished,No,No,8.26,Beige,4500000.0
EG-14235,Cairo,New Cairo,204.0,,3.0,3.0,2024,Broker,Pool,Cash,Finished,Unfurnished,No,No,10.07,Off-White,11000000.0
EG-14236,Cairo,Al-Haram,136.0,3.0,2.0,2.0,2022,Broker,Street,Cash,Finished,Furnished,Yes,Yes,7.44,Beige,3500000.0
EG-14237,Cairo,Shubra,100.0,2.0,1.0,10.0,2011,Broker,Street,Cash,Finished,Unfurnished,No,Yes,10.5,White,2500000.0
EG-14238,Cairo,Shubra,150.0,3.0,1.0,3.0,2024,Broker,Street,Cash,Finished,Unfurnished,Yes,No,0.61,Brown,2400000.0
EG-14239,Cairo,Sheikh Zayed,142.0,2.0,2.0,4.0,2025,Broker,Garden,Installments,Finished,Unfurnished,Yes,Yes,11.46,Brown,7956000.0
EG-14240,Cairo,Shubra,120.0,2.0,1.0,1.0,2000,Broker,Other,Cash,Finished,Furnished,Yes,Yes,0.6,Off-White,3290000.0
EG-14241,Cairo,Heliopolis,175.0,3.0,2.0,1.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,6.88,Brown,6000000.0
EG-14242,Cairo,Al-Haram,200.0,3.0,3.0,1.0,2025,Broker,Street,Cash,Unfinished,Furnished,Yes,Yes,2.35,White,6500000.0
EG-14243,Cairo,6th of October,,3.0,,,2001,Developer,Street,Cash,Finished,Furnished,Yes,No,12.37,Off-White,4000000.0
EG-14244,Cairo,Maadi,220.0,3.0,2.0,1.0,2025,Broker,Lake,Cash,Finished,Unfurnished,Yes,Yes,4.77,Off-White,8500000.0
EG-14245,Cairo,Heliopolis,168.0,3.0,3.0,2.0,2028,Broker,Garden,Installments,Unfinished,Furnished,Yes,No,6.87,White,9952000.0
EG-14246,Cairo,Heliopolis,142.0,2.0,1.0,4.0,2025,Broker,Pool,Installments,Finished,Unfurnished,No,No,6.49,White,9175000.0
EG-14247,Cairo,Al-Haram,130.0,3.0,,2.0,2025,Developer,Street,Cash,Finished,Unfurnished,Yes,Yes,11.61,White,6550000.0
EG-14248,Cairo,New Cairo,223.0,3.0,3.0,4.0,2025,Broker,Garden,Cash,Finished,Furnished,Yes,No,7.27,White,18000000.0
EG-14249,Cairo,Heliopolis,142.0,2.0,1.0,4.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,11.86,Off-White,4949000.0
EG-14250,Cairo,Heliopolis,165.0,3.0,2.0,1.0,2002,Broker,Garden,Cash,Finished,Furnished,No,Yes,1.2,Brown,6000000.0
EG-14251,Cairo,Shubra,145.0,3.0,1.0,12.0,2014,Broker,Street,Cash,Finished,Furnished,Yes,No,2.95,White,2850000.0
EG-14252,Cairo,6th of October,175.0,3.0,3.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,Yes,8.32,Grey,5600000.0
EG-14253,Cairo,Sheikh Zayed,205.0,3.0,2.0,2.0,2020,Broker,Garden,Cash,Unfinished,Furnished,Yes,No,14.21,Off-White,8000000.0
EG-14254,Cairo,Sheikh Zayed,,3.0,3.0,3.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,1.21,Beige,14500000.0
EG-14255,Cairo,Heliopolis,154.0,3.0,2.0,1.0,2026,Broker,Pool,Installments,Unfinished,Furnished,Yes,Yes,0.74,Brown,4000000.0
EG-14256,Cairo,New Cairo,245.0,4.0,3.0,5.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,2.43,Off-White,7500000.0
EG-14257,Cairo,Maadi,250.0,3.0,3.0,7.0,2013,Broker,Lake,Cash,Finished,Unfurnished,Yes,Yes,9.65,White,10500000.0
EG-14258,Cairo,New Cairo,159.0,3.0,3.0,3.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,6.04,Grey,7500000.0
EG-14259,Cairo,6th of October,250.0,3.0,3.0,1.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,12.4,Beige,6300000.0
EG-14260,Cairo,6th of October,203.0,3.0,3.0,2.0,2026,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,1.17,Brown,4970000.0
EG-14261,Cairo,Al-Haram,56.0,,1.0,3.0,2026,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,3.03,White,3912000.0
EG-14262,Cairo,Nasr City,170.0,3.0,3.0,1.0,2028,Broker,Street,Installments,Unfinished,Furnished,No,Yes,4.57,Off-White,3250000.0
EG-14263,Cairo,Al-Haram,158.0,3.0,3.0,2.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,9.44,Off-White,5056000.0
EG-14264,Cairo,Al-Haram,130.0,3.0,1.0,5.0,2001,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,10.31,Brown,2300000.0
EG-14265,Cairo,6th of October,129.0,3.0,2.0,2.0,2028,Broker,Other,Installments,Unfinished,Unfurnished,Yes,No,1.95,Grey,3802000.0
EG-14266,Cairo,Al-Haram,185.0,3.0,3.0,3.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,14.16,White,5500000.0
EG-14267,Cairo,Maadi,128.0,3.0,2.0,1.0,2027,Broker,Garden,Installments,Unfinished,Unfurnished,No,No,5.18,Brown,3904000.0
EG-14268,Cairo,Ain Shams,,3.0,2.0,3.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,No,No,10.73,Brown,3198000.0
EG-14269,Cairo,Al-Haram,103.0,2.0,2.0,2.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,7.91,Off-White,3523000.0
EG-14270,Cairo,Heliopolis,340.0,4.0,2.0,,2025,Broker,Pool,Cash,Unfinished,Unfurnished,Yes,No,3.42,Brown,7500000.0
EG-14271,Cairo,Nasr City,195.0,3.0,2.0,4.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,12.71,Beige,3250000.0
EG-14272,Cairo,Al-Haram,150.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Unfinished,Furnished,No,Yes,12.29,Beige,2500000.0
EG-14273,Cairo,Sheikh Zayed,179.0,3.0,,2.0,2029,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,6.0,White,12718000.0
EG-14274,Cairo,Maadi,132.0,2.0,1.0,9.0,2011,Broker,Pool,Cash,Finished,Unfurnished,No,Yes,8.87,Brown,5200000.0
EG-14275,Cairo,Heliopolis,170.0,3.0,3.0,6.0,2020,Broker,Pool,Cash,Finished,Unfurnished,No,Yes,3.94,Off-White,5150000.0
EG-14276,Cairo,Ain Shams,120.0,3.0,1.0,5.0,2000,Broker,Other,Cash,Finished,Unfurnished,No,No,10.38,White,3572000.0
