ID,City,Location,Area,Bedrooms,Bathrooms,Floor,YearBuilt,Seller,View,Payment,Finishing,Furnished,Parking,Security,SchoolDist,Color,Price
EG-14027,Cairo,New Cairo,225.0,4.0,2.0,3.0,2019,Broker,Pool,Cash,Finished,Unfurnished,No,No,13.42,Brown,7681000.0
EG-14028,Cairo,Heliopolis,150.0,3.0,3.0,1.0,2028,Broker,Garden,Installments,Unfinished,Furnished,Yes,Yes,0.96,Grey,5463000.0
EG-14029,Cairo,Nasr City,165.0,3.0,2.0,4.0,2026,Broker,Other,Installments,Unfinished,Unfurnished,No,Yes,2.62,Brown,3387000.0
EG-14030,Cairo,Shubra,130.0,3.0,2.0,2.0,2015,Broker,Street,Cash,Finished,Unfurnished,No,No,11.34,Brown,1836000.0
EG-14031,Cairo,Maadi,185.0,3.0,2.0,2.0,2010,Broker,Lake,Cash,Finished,Unfurnished,No,No,10.36,Grey,5686000.0
EG-14032,Cairo,Heliopolis,164.0,,2.0,3.0,2025,Broker,Pool,Cash,Finished,Unfurnished,Yes,Yes,2.08,Beige,10942000.0
EG-14033,Cairo,Al-Haram,198.0,3.0,3.0,2.0,2028,Broker,Street,Installments,Unfinished,Furnished,No,No,7.58,Grey,5698000.0
EG-14034,Cairo,Shubra,229.0,3.0,2.0,4.0,2022,Broker,Street,Cash,Finished,Unfurnished,No,Yes,11.73,White,3633000.0
EG-14035,Cairo,Al-Haram,,3.0,3.0,3.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,3.36,Off-White,3716000.0
EG-14036,Cairo,Al-Haram,175.0,3.0,2.0,1.0,2025,Broker,Other,Cash,Finished,Furnished,No,Yes,13.08,Beige,6584000.0
EG-14037,Cairo,Maadi,140.0,2.0,2.0,7.0,1988,Broker,Street,Cash,Finished,Unfurnished,Yes,No,0.89,Grey,4778000.0
EG-14038,Cairo,Madinaty,169.0,3.0,1.0,1.0,2027,Broker,Pool,Installments,Finished,Furnished,No,No,11.75,Beige,9316000.0
EG-14039,Cairo,Al-Haram,165.0,3.0,2.0,4.0,2026,Broker,Other,Installments,Unfinished,Unfurnished,No,Yes,9.28,Off-White,3387000.0
EG-14040,Cairo,Sheikh Zayed,176.0,3.0,3.0,13.0,2027,Broker,Garden,Installments,Finished,Unfurnished,Yes,No,4.8,Brown,9963000.0
EG-14041,Cairo,Heliopolis,190.0,3.0,2.0,1.0,2025,Broker,Garden,Cash,Finished,Furnished,No,No,10.84,Brown,7825000.0
EG-14042,Cairo,6th of October,158.0,3.0,3.0,2.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,11.76,Off-White,4548000.0
EG-14043,Cairo,Maadi,240.0,3.0,2.0,11.0,2015,Broker,Street,Cash,Finished,Unfurnished,Yes,No,14.02,Brown,8959000.0
EG-14044,Cairo,Heliopolis,161.0,3.0,1.0,13.0,2027,Broker,Garden,Installments,Finished,Unfurnished,No,No,5.58,Beige,5994000.0
EG-14045,Cairo,Ain Shams,136.0,3.0,2.0,2.0,2015,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,10.32,Brown,3590000.0
EG-14046,Cairo,Heliopolis,176.0,3.0,1.0,13.0,2027,Broker,Street,Installments,Finished,Unfurnished,No,Yes,9.08,Off-White,9399000.0
EG-14047,Cairo,Sheikh Zayed,280.0,3.0,3.0,3.0,1980,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,7.93,Off-White,11282000.0
EG-14048,Cairo,Heliopolis,164.0,3.0,2.0,3.0,2025,Broker,Pool,Cash,Finished,Unfurnished,Yes,No,13.37,Off-White,10621000.0
EG-14049,Cairo,Heliopolis,143.0,2.0,3.0,4.0,2026,Broker,Garden,Installments,Finished,Unfurnished,Yes,No,0.15,White,7813000.0
EG-14050,Cairo,Al-Haram,185.0,3.0,2.0,2.0,2025,Broker,Other,Cash,Finished,Unfurnished,No,Yes,4.3,Beige,4106000.0
EG-14051,Cairo,Sheikh Zayed,265.0,4.0,4.0,3.0,2018,Broker,Street,Cash,Finished,Unfurnished,Yes,No,8.12,Off-White,15928000.0
EG-14052,Cairo,Al-Haram,130.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Furnished,No,Yes,2.76,Beige,3433000.0
EG-14053,Cairo,Nasr City,220.0,3.0,2.0,2.0,2019,Broker,Other,Cash,Finished,Furnished,No,Yes,13.63,White,5809000.0
EG-14054,Cairo,6th of October,155.0,3.0,2.0,11.0,2007,Broker,Other,Cash,Finished,Unfurnished,No,No,9.75,Beige,4870000.0
EG-14055,Cairo,New Cairo,164.0,4.0,3.0,,2029,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,7.22,Grey,10710000.0
EG-14056,Cairo,Al-Haram,135.0,3.0,1.0,1.0,2020,Broker,Other,Cash,Finished,Unfurnished,Yes,Yes,12.24,White,2491000.0
EG-14057,Cairo,Sheikh Zayed,184.0,3.0,3.0,2.0,2020,Broker,Pool,Cash,Finished,Unfurnished,No,Yes,6.82,White,7597000.0
EG-14058,Cairo,Shubra,120.0,2.0,1.0,8.0,2025,Broker,Street,Cash,Finished,Furnished,Yes,Yes,8.42,Brown,3265000.0
EG-14059,Cairo,Ain Shams,120.0,2.0,1.0,1.0,1990,Broker,Street,Cash,Finished,Unfurnished,Yes,No,0.14,Off-White,3484000.0
EG-14060,Cairo,Al-Haram,250.0,3.0,,3.0,2021,Broker,Street,Cash,Unfinished,Furnished,Yes,Yes,5.55,White,4546000.0
EG-14061,Cairo,Nasr City,190.0,3.0,3.0,0.0,2025,Broker,Other,Cash,Unfinished,Furnished,No,No,2.17,Beige,5670000.0
EG-14062,Cairo,Sheikh Zayed,169.0,3.0,2.0,1.0,2027,Broker,Street,Installments,Unfinished,Furnished,Yes,No,10.38,Grey,8219000.0
EG-14063,Cairo,New Cairo,178.0,3.0,3.0,,2026,Broker,Pool,Cash,Finished,Furnished,Yes,Yes,7.24,Beige,16152000.0
EG-14064,Cairo,6th of October,154.0,3.0,2.0,2.0,1998,Developer,Street,Cash,Finished,Furnished,No,No,4.6,Beige,5639000.0
EG-14065,Cairo,Al-Haram,187.0,3.0,2.0,2.0,2025,Broker,Street,Cash,Finished,Furnished,No,No,7.07,Grey,5639000.0
EG-14066,Cairo,Nasr City,100.0,2.0,1.0,2.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,3.22,Brown,4615000.0
EG-14067,Cairo,Maadi,74.0,2.0,1.0,1.0,2020,Broker,Garden,Cash,Finished,Furnished,Yes,Yes,13.88,Off-White,5076000.0
EG-14068,Cairo,Al-Haram,240.0,4.0,3.0,4.0,2023,Broker,Street,Cash,Finished,Furnished,Yes,No,0.9,White,5018000.0
EG-14069,Cairo,Nasr City,74.0,2.0,1.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,12.99,Off-White,4513000.0
EG-14070,Cairo,Nasr City,220.0,3.0,3.0,7.0,1990,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,7.72,Brown,4821000.0
EG-14071,Cairo,New Cairo,115.0,2.0,2.0,2.0,2029,Broker,Garden,Installments,Finished,Furnished,Yes,Yes,9.32,Grey,13504000.0
EG-14072,Cairo,Shubra,180.0,3.0,1.0,0.0,1999,Broker,Other,Cash,Finished,Furnished,Yes,Yes,4.61,Off-White,3491000.0
EG-14073,Cairo,Nasr City,107.0,2.0,1.0,11.0,2006,Developer,Street,Cash,Finished,Unfurnished,Yes,Yes,14.5,Beige,1641000.0
EG-14074,Cairo,New Cairo,240.0,3.0,2.0,2.0,2022,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,4.3,White,7610000.0
EG-14075,Cairo,Al-Haram,,3.0,,1.0,2025,Broker,Street,Cash,Unfinished,Furnished,No,Yes,8.87,White,5884000.0
EG-14076,Cairo,Maadi,165.0,3.0,3.0,4.0,2025,Broker,Lake,Cash,Unfinished,Furnished,Yes,Yes,14.9,Brown,5946000.0
EG-14077,Cairo,Sheikh Zayed,177.0,3.0,3.0,4.0,2028,Broker,Pool,Installments,Finished,Unfurnished,Yes,No,13.23,Brown,10387000.0
EG-14078,Cairo,Al-Haram,208.0,,2.0,1.0,2020,Broker,Street,Cash,Finished,Unfurnished,Yes,No,8.09,Grey,6719000.0
EG-14079,Cairo,New Cairo,,4.0,4.0,4.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,14.86,Brown,15247000.0
EG-14080,Cairo,Heliopolis,146.0,3.0,3.0,1.0,2029,Broker,Garden,Installments,Unfinished,Furnished,No,Yes,10.55,Off-White,8320000.0
EG-14081,Cairo,Heliopolis,350.0,4.0,3.0,1.0,2006,Broker,Garden,Cash,Finished,Furnished,No,No,3.21,White,13042000.0
EG-14082,Cairo,Al-Haram,115.0,2.0,2.0,1.0,2026,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,6.14,Grey,6362000.0
EG-14083,Cairo,Sheikh Zayed,140.0,2.0,2.0,5.0,2028,Developer,Pool,Installments,Finished,Unfurnished,No,No,5.08,Brown,9760000.0
EG-14084,Cairo,Shubra,141.0,3.0,1.0,9.0,2015,Broker,Street,Installments,Finished,Furnished,No,Yes,5.23,Beige,1597000.0
EG-14085,Cairo,Al-Haram,146.0,3.0,3.0,1.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,Yes,Yes,11.43,White,5671000.0
EG-14086,Cairo,Madinaty,170.0,3.0,3.0,3.0,2025,Broker,Pool,Cash,Unfinished,Furnished,Yes,Yes,8.81,Grey,8032000.0
EG-14087,Cairo,Ain Shams,155.0,3.0,3.0,1.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,No,No,0.67,White,1093000.0
EG-14088,Cairo,New Cairo,143.0,3.0,2.0,2.0,2029,Broker,Pool,Installments,Finished,Furnished,No,Yes,13.17,Off-White,8207000.0
EG-14089,Cairo,Sheikh Zayed,205.0,3.0,4.0,1.0,2024,Broker,Street,Cash,Unfinished,Unfurnished,Yes,No,4.52,Brown,6930000.0
EG-14090,Cairo,Al-Haram,170.0,3.0,3.0,2.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,14.96,Brown,3018000.0
EG-14091,Cairo,New Cairo,80.0,1.0,1.0,0.0,2029,Broker,Garden,Installments,Finished,Unfurnished,No,Yes,14.32,Brown,8234000.0
EG-14092,Cairo,Maadi,222.0,4.0,3.0,4.0,2025,Developer,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,14.11,Beige,6398000.0
EG-14093,Cairo,Ain Shams,185.0,3.0,2.0,7.0,2007,Broker,Street,Installments,Finished,Unfurnished,No,Yes,12.19,Off-White,2864000.0
EG-14094,Cairo,6th of October,220.0,3.0,3.0,6.0,2024,Broker,Other,Cash,Unfinished,Unfurnished,Yes,Yes,3.39,Beige,5759000.0
EG-14095,Cairo,Al-Haram,142.0,3.0,1.0,9.0,2015,Broker,Street,Installments,Finished,Furnished,Yes,Yes,8.04,Off-White,1651000.0
EG-14096,Cairo,Madinaty,350.0,4.0,3.0,1.0,2006,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,3.44,Off-White,13046000.0
EG-14097,Cairo,Heliopolis,166.0,3.0,1.0,13.0,2027,Broker,Street,Installments,Finished,Furnished,No,Yes,3.97,Off-White,9237000.0
EG-14098,Cairo,Shubra,155.0,3.0,3.0,1.0,2025,Broker,Other,Installments,Unfinished,Unfurnished,Yes,No,9.2,Brown,1033000.0
EG-14099,Cairo,Heliopolis,200.0,4.0,3.0,6.0,2020,Broker,Garden,Cash,Finished,Unfurnished,No,No,0.71,Brown,5377000.0
EG-14100,Cairo,Maadi,145.0,3.0,3.0,3.0,2028,Broker,Pool,Installments,Unfinished,Furnished,Yes,Yes,14.54,Brown,4695000.0
EG-14101,Cairo,Maadi,106.0,2.0,1.0,1.0,2028,Broker,Lake,Installments,Finished,Unfurnished,Yes,Yes,13.79,Beige,6255000.0
EG-14102,Cairo,Shubra,185.0,3.0,2.0,7.0,2008,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,5.77,Grey,3067000.0
EG-14103,Cairo,Ain Shams,170.0,3.0,3.0,2.0,2028,Broker,Other,Installments,Unfinished,Unfurnished,No,Yes,7.78,Off-White,2685000.0
EG-14104,Cairo,Maadi,115.0,1.0,1.0,5.0,2025,Broker,Garden,Installments,Unfinished,Furnished,No,Yes,7.05,Beige,4856000.0
EG-14105,Cairo,Al-Haram,170.0,3.0,3.0,1.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,13.24,Brown,3227000.0
EG-14106,Cairo,Heliopolis,130.0,3.0,2.0,1.0,2022,Broker,Garden,Installments,Finished,Unfurnished,Yes,No,10.36,Brown,5249000.0
EG-14107,Cairo,Maadi,230.0,3.0,3.0,3.0,2026,Broker,Street,Installments,Unfinished,Furnished,No,No,4.24,Grey,3713000.0
EG-14108,Cairo,New Cairo,150.0,3.0,3.0,0.0,2025,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,6.76,Brown,6890000.0
EG-14109,Cairo,Heliopolis,245.0,3.0,2.0,1.0,2021,Broker,Pool,Cash,Unfinished,Unfurnished,Yes,No,6.49,Off-White,5877000.0
EG-14110,Cairo,Nasr City,160.0,3.0,2.0,2.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,14.39,White,4000000.0
EG-14111,Cairo,Ain Shams,213.0,3.0,3.0,4.0,2019,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,2.71,Brown,3604000.0
EG-14112,Cairo,Al-Haram,192.0,3.0,3.0,2.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,No,1.43,Grey,3498000.0
EG-14113,Cairo,Maadi,145.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,13.22,White,3808000.0
EG-14114,Cairo,6th of October,162.0,3.0,3.0,3.0,2028,Broker,Street,Installments,Unfinished,Furnished,No,No,13.46,Off-White,4171000.0
EG-14115,Cairo,Nasr City,220.0,3.0,3.0,2.0,2026,Broker,Street,Installments,Unfinished,Furnished,No,Yes,13.09,Off-White,4304000.0
EG-14116,Cairo,Maadi,185.0,3.0,2.0,1.0,2021,Broker,Lake,Cash,Unfinished,Unfurnished,Yes,No,7.71,Off-White,4944000.0
EG-14117,Cairo,Heliopolis,,3.0,3.0,2.0,2025,Broker,Pool,Installments,Unfinished,Furnished,Yes,Yes,9.93,Grey,4283000.0
EG-14118,Cairo,Al-Haram,207.0,3.0,,2.0,2025,Broker,Other,Installments,Unfinished,Unfurnished,Yes,No,8.49,White,4360000.0
EG-14119,Cairo,6th of October,128.0,3.0,2.0,3.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,1.13,Off-White,5349000.0
EG-14120,Cairo,Ain Shams,120.0,2.0,2.0,7.0,1995,Broker,Street,Cash,Finished,Furnished,No,Yes,8.98,Brown,3064000.0
EG-14121,Cairo,Al-Haram,230.0,3.0,3.0,3.0,2026,Broker,Street,Installments,Unfinished,Furnished,Yes,No,0.3,White,3826000.0
EG-14122,Cairo,Heliopolis,245.0,3.0,2.0,1.0,2021,Broker,Pool,Cash,Unfinished,Unfurnished,Yes,No,4.94,Off-White,5877000.0
EG-14123,Cairo,New Cairo,205.0,3.0,3.0,2.0,2015,Broker,Garden,Cash,Finished,Furnished,Yes,No,13.99,White,22396000.0
EG-14124,Cairo,Shubra,160.0,3.0,2.0,2.0,2025,Broker,Other,Cash,Finished,Unfurnished,No,Yes,4.63,Brown,3558000.0
EG-14125,Cairo,6th of October,213.0,3.0,3.0,4.0,2019,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,14.1,Beige,3604000.0
EG-14126,Cairo,Shubra,192.0,3.0,3.0,2.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,3.83,Off-White,3604000.0
EG-14127,Cairo,6th of October,162.0,3.0,3.0,3.0,2028,Broker,Street,Installments,Unfinished,Furnished,No,Yes,4.79,Brown,4297000.0
EG-14128,Cairo,Heliopolis,156.0,3.0,3.0,0.0,2025,Broker,Pool,Installments,Unfinished,Furnished,Yes,No,9.46,Grey,6441000.0
EG-14129,Cairo,Al-Haram,220.0,3.0,3.0,2.0,2026,Broker,Street,Installments,Unfinished,Furnished,No,No,11.45,Off-White,4177000.0
EG-14130,Cairo,6th of October,185.0,3.0,2.0,1.0,2021,Broker,Street,Cash,Unfinished,Furnished,No,No,7.57,Beige,4759000.0
EG-14131,Cairo,Ain Shams,100.0,2.0,1.0,16.0,1988,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,13.24,Brown,3795000.0
EG-14132,Cairo,Shubra,90.0,2.0,2.0,1.0,2017,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,0.7,Brown,2142000.0
EG-14133,Cairo,Ain Shams,168.0,,3.0,3.0,2025,Broker,Street,Cash,Unfinished,Furnished,Yes,No,13.84,White,3460000.0
EG-14134,Cairo,Maadi,,3.0,2.0,,2028,Broker,Street,Installments,Unfinished,Furnished,No,No,3.02,Off-White,5347000.0
EG-14135,Cairo,Nasr City,175.0,3.0,3.0,1.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,No,No,13.28,Beige,3805000.0
EG-14136,Cairo,Al-Haram,180.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,No,6.07,Grey,4155000.0
EG-14137,Cairo,6th of October,175.0,3.0,2.0,5.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,Yes,No,12.51,White,3387000.0
EG-14138,Cairo,Heliopolis,116.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Furnished,No,Yes,10.11,Off-White,6655000.0
EG-14139,Cairo,6th of October,140.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,No,2.72,Beige,3186000.0
EG-14140,Cairo,Maadi,125.0,3.0,3.0,2.0,2027,Broker,Garden,Cash,Finished,Unfurnished,No,Yes,13.78,White,8442000.0
EG-14141,Cairo,Maadi,129.0,2.0,2.0,5.0,2028,Broker,Garden,Installments,Finished,Furnished,No,No,3.76,Beige,10067000.0
EG-14142,Cairo,New Cairo,190.0,3.0,2.0,5.0,2029,Broker,Pool,Installments,Finished,Unfurnished,Yes,No,3.74,Beige,14064000.0
EG-14143,Cairo,Nasr City,123.0,3.0,3.0,2.0,2027,Broker,Other,Installments,Unfinished,Unfurnished,No,Yes,12.23,White,2641000.0
EG-14144,Cairo,6th of October,180.0,3.0,,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,1.68,White,4410000.0
EG-14145,Cairo,6th of October,175.0,3.0,2.0,5.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,Yes,Yes,3.41,Off-White,3490000.0
EG-14146,Cairo,Maadi,125.0,3.0,3.0,2.0,2027,Broker,Garden,Cash,Finished,Unfurnished,No,Yes,7.6,White,8442000.0
EG-14147,Cairo,Al-Haram,158.0,,2.0,1.0,2025,Broker,Street,Cash,Unfinished,Furnished,Yes,Yes,12.47,Off-White,4900000.0
EG-14148,Cairo,Al-Haram,180.0,3.0,,7.0,2013,Broker,Street,Cash,Finished,Furnished,Yes,Yes,2.3,Beige,3211000.0
EG-14149,Cairo,6th of October,151.0,3.0,3.0,3.0,2025,Broker,Other,Installments,Unfinished,Unfurnished,Yes,Yes,8.26,White,4649000.0
EG-14150,Cairo,Heliopolis,164.0,3.0,3.0,3.0,2025,Broker,Garden,Installments,Finished,Unfurnished,Yes,Yes,10.7,Off-White,10673000.0
EG-14151,Cairo,Sheikh Zayed,174.0,3.0,2.0,2.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,12.92,Off-White,10328000.0
EG-14152,Cairo,Nasr City,153.0,3.0,3.0,3.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,14.04,Grey,1131000.0
EG-14153,Cairo,Ain Shams,95.0,3.0,,12.0,2019,Broker,Other,Cash,Finished,Unfurnished,Yes,Yes,11.79,Off-White,1598000.0
EG-14154,Cairo,Nasr City,140.0,3.0,1.0,9.0,2015,Broker,Street,Installments,Finished,Unfurnished,No,No,9.83,Off-White,1461000.0
EG-14155,Cairo,Heliopolis,135.0,2.0,2.0,8.0,2020,Broker,Pool,Cash,Finished,Unfurnished,No,No,6.56,Grey,6964000.0
EG-14156,Cairo,New Cairo,245.0,3.0,3.0,3.0,2004,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,1.77,Brown,7914000.0
EG-14157,Cairo,Madinaty,178.0,3.0,3.0,3.0,2019,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,10.68,White,6468000.0
EG-14158,Cairo,Al-Haram,185.0,3.0,2.0,7.0,1999,Broker,Other,Installments,Finished,Unfurnished,Yes,No,14.89,Grey,2759000.0
EG-14159,Cairo,Nasr City,129.0,3.0,2.0,2.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,11.08,Off-White,3413000.0
EG-14160,Cairo,6th of October,250.0,3.0,3.0,6.0,2000,Broker,Street,Cash,Finished,Furnished,Yes,Yes,0.35,Off-White,6803000.0
EG-14161,Cairo,Nasr City,200.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Furnished,Yes,Yes,7.49,White,6748000.0
EG-14162,Cairo,Al-Haram,157.0,3.0,3.0,2.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,9.26,Beige,1149000.0
EG-14163,Cairo,Ain Shams,155.0,3.0,2.0,2.0,2025,Broker,Street,Installments,Unfinished,Furnished,Yes,Yes,10.38,Grey,1656000.0
EG-14164,Cairo,Maadi,167.0,3.0,3.0,4.0,2023,Broker,Lake,Cash,Finished,Furnished,No,No,10.82,Brown,6144000.0
EG-14165,Cairo,Ain Shams,140.0,3.0,2.0,7.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,No,8.42,White,1973000.0
EG-14166,Cairo,Nasr City,140.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Unfinished,Furnished,Yes,No,3.43,White,2157000.0
EG-14167,Cairo,Ain Shams,145.0,3.0,2.0,10.0,2000,Broker,Other,Cash,Finished,Unfurnished,No,No,14.14,Grey,2125000.0
EG-14168,Cairo,Heliopolis,200.0,3.0,2.0,9.0,1999,Broker,Pool,Cash,Finished,Furnished,No,No,10.48,Off-White,5217000.0
EG-14169,Cairo,Heliopolis,145.0,3.0,3.0,0.0,2028,Broker,Garden,Installments,Unfinished,Furnished,No,Yes,3.63,Off-White,4483000.0
EG-14170,Cairo,Shubra,155.0,3.0,3.0,6.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,4.9,Brown,1127000.0
EG-14171,Cairo,Shubra,126.0,2.0,1.0,7.0,2001,Broker,Street,Cash,Finished,Unfurnished,Yes,No,13.84,Grey,2588000.0
EG-14172,Cairo,Nasr City,180.0,3.0,2.0,7.0,2013,Broker,Street,Cash,Finished,Furnished,Yes,Yes,13.32,White,3211000.0
EG-14173,Cairo,Maadi,165.0,3.0,3.0,3.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,No,6.14,Grey,5314000.0
EG-14174,Cairo,Madinaty,250.0,3.0,3.0,6.0,2022,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,0.67,Beige,8154000.0
EG-14175,Cairo,Al-Haram,100.0,3.0,1.0,8.0,2015,Broker,Street,Cash,Finished,Unfurnished,No,Yes,0.82,White,3235000.0
EG-14176,Cairo,Heliopolis,200.0,3.0,3.0,0.0,2016,Broker,Garden,Cash,Finished,Unfurnished,No,No,4.33,Brown,7425000.0
EG-14177,Cairo,Al-Haram,140.0,3.0,1.0,9.0,2013,Broker,Street,Cash,Finished,Furnished,Yes,No,9.47,Brown,1743000.0
EG-14178,Cairo,6th of October,115.0,2.0,1.0,6.0,2015,Broker,Street,Cash,Finished,Unfurnished,Yes,No,8.8,White,3683000.0
EG-14179,Cairo,Sheikh Zayed,164.0,3.0,3.0,3.0,2025,Broker,Garden,Installments,Finished,Unfurnished,No,No,9.54,Off-White,10054000.0
EG-14180,Cairo,Ain Shams,115.0,2.0,1.0,3.0,2000,Broker,Street,Cash,Finished,Furnished,Yes,Yes,10.79,White,2558000.0
EG-14181,Cairo,Maadi,166.0,3.0,1.0,10.0,2028,Broker,Lake,Installments,Finished,Unfurnished,Yes,Yes,0.38,White,10839000.0
EG-14182,Cairo,Maadi,165.0,3.0,2.0,4.0,2000,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,1.67,Beige,9231000.0
EG-14183,Cairo,Sheikh Zayed,300.0,3.0,3.0,13.0,2026,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,5.46,White,9497000.0
EG-14184,Cairo,6th of October,80.0,2.0,1.0,4.0,2022,Broker,Street,Cash,Finished,Furnished,Yes,Yes,2.41,Grey,1687000.0
EG-14185,Cairo,6th of October,90.0,2.0,1.0,2.0,1999,Broker,Street,Cash,Finished,Unfurnished,Yes,No,1.22,Grey,4181000.0
EG-14186,Cairo,Ain Shams,115.0,,1.0,6.0,2015,Broker,Other,Cash,Finished,Unfurnished,Yes,Yes,9.65,Brown,3478000.0
EG-14187,Cairo,Al-Haram,170.0,3.0,2.0,3.0,1989,Broker,Street,Cash,Finished,Unfurnished,No,No,12.25,Off-White,3961000.0
EG-14188,Cairo,New Cairo,140.0,3.0,1.0,1.0,2000,Broker,Pool,Cash,Finished,Unfurnished,Yes,Yes,11.31,Brown,7610000.0
EG-14189,Cairo,Nasr City,160.0,3.0,2.0,2.0,2021,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,12.27,Beige,4615000.0
EG-14190,Cairo,Shubra,86.0,2.0,1.0,1.0,2025,Broker,Other,Cash,Finished,Furnished,No,Yes,10.02,White,3098000.0
EG-14191,Cairo,Shubra,157.0,3.0,3.0,2.0,2027,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,11.06,Brown,3254000.0
EG-14192,Cairo,New Cairo,110.0,2.0,2.0,1.0,2000,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,4.15,White,8154000.0
EG-14193,Cairo,Nasr City,87.0,2.0,1.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,No,14.9,Brown,3044000.0
EG-14194,Cairo,Nasr City,130.0,3.0,1.0,4.0,2020,Cash,Street,Cash,Finished,Furnished,Yes,Yes,2.83,White,3810000.0
EG-14195,Cairo,Nasr City,90.0,3.0,1.0,3.0,2025,Broker,Other,Cash,Finished,Furnished,Yes,No,3.3,Brown,4841000.0
EG-14196,Cairo,Ain Shams,129.0,3.0,1.0,1.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,No,No,4.4,Grey,3216000.0
EG-14197,Cairo,Al-Haram,157.0,3.0,3.0,2.0,2027,Broker,Other,Installments,Unfinished,Furnished,Yes,No,14.63,Beige,3165000.0
EG-14198,Cairo,Heliopolis,,3.0,3.0,2.0,2027,Broker,Pool,Installments,Finished,Unfurnished,No,Yes,14.83,Brown,23672000.0
EG-14199,Cairo,Sheikh Zayed,126.0,3.0,2.0,2.0,2025,Broker,Pool,Installments,Unfinished,Unfurnished,No,No,11.94,Grey,17429000.0
EG-14200,Cairo,Maadi,101.0,2.0,1.0,3.0,2025,Broker,Lake,Installments,Unfinished,Furnished,Yes,Yes,9.47,Off-White,7067000.0
EG-14201,Cairo,Heliopolis,131.0,2.0,2.0,1.0,2029,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,7.85,Brown,6247000.0
EG-14202,Cairo,New Cairo,130.0,2.0,2.0,1.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,14.56,White,9350000.0
EG-14203,Cairo,Sheikh Zayed,126.0,2.0,3.0,2.0,2028,Broker,Garden,Installments,Finished,Unfurnished,Yes,Yes,10.46,Beige,11792000.0
